Date,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Windspeed,Winddir,Sealevelpressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase,Index Production,Price,Export Number (in Tonnes),USD
2020-06-15,29.4,24.3,75.0,0.0,0,0.0,20.6,85.4,1009.5,40.1,10.1,175.6,15.0,6,0.86,127.097,2369.0,1706597.0,4.2725
2020-06-16,28.6,24.6,79.2,0.0,0,0.0,13.9,178.3,1009.6,38.0,10.0,137.2,11.9,5,0.9,127.097,2403.5,1706597.0,4.263
2020-06-17,28.2,24.5,81.0,0.76,100,8.33,13.9,147.3,1009.9,39.2,9.9,155.7,13.5,6,0.94,127.097,2415.0,1706597.0,4.279
2020-06-18,27.0,24.6,87.2,7.41,100,12.5,15.7,176.1,1011.2,37.7,9.2,170.0,14.5,6,0.97,127.097,2419.5,1706597.0,4.2755
2020-06-19,26.9,24.8,88.9,41.02,100,8.33,17.1,112.5,1010.5,37.8,8.6,191.9,16.7,7,0.99,127.097,2483.0,1706597.0,4.279
2020-06-20,26.5,24.5,89.3,20.83,100,4.17,12.1,89.2,1010.3,38.1,8.5,150.1,13.0,5,1.0,127.097,2483.0,1706597.0,4.279
2020-06-21,28.1,24.3,80.4,0.18,100,4.17,17.5,89.8,1008.3,38.0,9.6,208.4,17.9,7,0.0,127.097,2483.0,1706597.0,4.279
2020-06-22,27.8,23.9,80.3,4.17,100,4.17,16.6,128.0,1008.4,38.6,10.1,160.3,13.9,6,0.01,127.097,2486.0,1706597.0,4.274
2020-06-23,28.4,24.1,78.6,0.02,100,4.17,15.7,129.3,1009.2,37.7,10.1,151.5,13.0,5,0.03,127.097,2502.0,1706597.0,4.276
2020-06-24,28.1,24.5,81.1,0.41,100,8.33,17.3,114.8,1009.4,37.9,10.0,142.3,12.3,5,0.06,127.097,2515.0,1706597.0,4.2765
2020-06-25,29.1,23.3,72.0,0.0,0,0.0,17.5,170.4,1008.7,43.8,10.2,227.3,19.6,8,0.1,127.097,2470.0,1706597.0,4.279
2020-06-26,27.5,23.8,81.3,0.29,100,4.17,21.9,97.2,1009.4,38.4,9.6,117.7,10.0,4,0.14,127.097,2460.5,1706597.0,4.278
2020-06-27,29.0,24.6,78.0,0.0,0,0.0,14.1,93.5,1009.1,37.0,9.9,198.1,17.0,7,0.2,127.097,2460.5,1706597.0,4.278
2020-06-28,29.3,24.7,77.0,0.0,0,0.0,25.8,124.5,1009.1,37.4,10.2,172.9,15.0,7,0.26,127.097,2460.5,1706597.0,4.278
2020-06-29,29.8,24.2,72.8,0.0,0,0.0,21.0,124.8,1009.0,38.0,10.0,162.4,14.0,6,0.32,127.097,2391.0,1706597.0,4.285
2020-06-30,29.4,23.9,72.8,0.0,0,0.0,21.7,126.6,1008.7,40.4,10.2,168.4,14.6,6,0.37,127.097,2392.0,1706597.0,4.28
2020-01-07,29.7,24.0,72.5,0.12,100,4.17,16.1,140.5,1008.8,37.6,9.9,157.9,13.6,6,0.42,123.15,3057.5,1213539.0,4.0955
2020-02-07,30.0,23.9,71.0,0.0,0,0.0,19.6,108.9,1008.2,39.2,9.9,142.2,12.3,5,0.46,115.001,2885.0,1082417.0,4.135
2020-03-07,28.8,23.3,73.3,0.0,0,0.0,15.7,149.7,1009.4,37.7,10.0,131.1,11.3,4,0.48,113.805,2491.0,1184702.0,4.1875
2020-04-07,28.9,23.9,75.6,0.0,0,0.0,15.7,120.6,1009.6,37.7,10.2,136.3,11.8,5,0.5,73.11,2356.5,1236478.0,4.35
2020-05-07,28.1,23.4,77.7,43.32,100,4.17,17.3,86.9,1008.3,37.4,9.6,149.7,12.9,5,0.5,92.795,2025.5,1369351.0,4.311
2020-06-07,27.5,24.3,84.4,34.29,100,4.17,12.8,129.2,1008.4,38.9,9.6,111.4,9.6,4,0.51,127.097,2379.5,1706597.0,4.267
2020-07-07,26.6,24.3,88.0,46.78,100,8.33,22.2,93.6,1010.0,40.0,8.8,67.9,5.8,2,0.53,127.397,2423.0,1783284.0,4.274
2020-08-07,26.2,24.1,88.6,10.86,100,8.33,9.4,181.7,1010.1,37.9,9.0,174.1,15.0,6,0.56,124.684,2853.5,1578075.0,4.1975
2020-09-07,26.2,23.6,86.1,7.16,100,8.33,19.2,201.4,1009.6,37.7,9.6,225.3,19.4,8,0.6,127.298,2904.5,1612155.0,4.1485
2020-10-07,27.1,23.7,82.3,0.37,100,8.33,13.7,115.3,1010.1,38.2,9.8,161.6,13.9,6,0.64,127.442,2950.0,1674304.0,4.1595
2020-11-07,27.1,24.5,86.3,1.06,100,8.33,11.2,120.5,1009.4,38.3,9.7,175.1,15.2,6,0.68,123.727,3424.0,1303271.0,4.143
2020-12-07,27.8,24.2,81.7,0.98,100,4.17,12.5,186.7,1009.2,37.8,9.3,191.0,16.4,6,0.73,127.771,3640.0,1624692.0,4.071
2020-07-13,26.2,23.7,86.8,8.71,100,8.33,16.4,158.8,1010.0,40.1,9.8,126.1,10.7,4,0.78,127.397,2454.5,1783284.0,4.2605
2020-07-14,27.9,23.3,77.4,0.0,0,0.0,20.1,101.9,1009.0,37.9,10.0,181.3,15.8,6,0.83,127.397,2492.0,1783284.0,4.2705
2020-07-15,28.1,24.1,79.6,0.0,0,0.0,15.9,155.6,1008.2,38.2,9.9,208.2,17.9,7,0.87,127.397,2541.5,1783284.0,4.2655
2020-07-16,27.2,25.1,88.6,6.69,100,16.67,13.9,141.9,1008.1,38.3,9.6,169.4,14.6,6,0.91,127.397,2607.0,1783284.0,4.2675
2020-07-17,27.4,24.5,85.6,43.13,100,8.33,20.4,134.6,1008.5,42.1,8.7,160.0,13.7,6,0.95,127.397,2630.0,1783284.0,4.2695
2020-07-18,27.2,24.9,88.2,19.05,100,8.33,15.7,127.8,1009.1,38.9,8.7,188.5,16.1,7,0.98,127.397,2630.0,1783284.0,4.2695
2020-07-19,27.8,24.0,81.2,9.42,100,4.17,14.6,79.5,1008.5,37.8,9.8,212.5,18.5,7,1.0,127.397,2630.0,1783284.0,4.2695
2020-07-20,28.9,24.1,76.6,0.0,0,0.0,14.3,109.4,1007.9,38.1,9.8,201.1,17.5,7,1.0,127.397,2703.5,1783284.0,4.2648
2020-07-21,29.0,24.7,79.2,0.71,100,4.17,17.3,147.7,1008.2,40.6,9.8,195.9,16.9,6,0.0,127.397,2714.0,1783284.0,4.2625
2020-07-22,26.5,24.4,89.2,45.53,100,12.5,18.8,241.0,1009.1,38.7,8.9,167.7,14.4,6,0.02,127.397,2728.5,1783284.0,4.2535
2020-07-23,26.4,24.5,89.8,4.46,100,8.33,13.9,148.1,1009.3,38.8,8.7,172.9,15.1,7,0.05,127.397,2739.0,1783284.0,4.2525
2020-07-24,26.5,24.3,88.5,72.49,100,4.17,15.7,138.4,1009.3,38.4,9.6,150.7,13.0,5,0.09,127.397,2795.0,1783284.0,4.2645
2020-07-25,27.4,24.1,83.8,0.88,100,4.17,19.6,83.4,1008.8,38.6,9.5,213.2,18.3,7,0.14,127.397,2795.0,1783284.0,4.2645
2020-07-26,28.5,23.8,77.4,1.16,100,8.33,19.2,115.0,1008.5,37.4,10.1,222.4,19.1,8,0.19,127.397,2795.0,1783284.0,4.2645
2020-07-27,27.8,23.9,80.2,13.72,100,8.33,19.6,131.4,1008.6,37.6,9.6,140.1,12.4,5,0.25,127.397,2791.5,1783284.0,4.2515
2020-07-28,27.4,23.9,82.0,1.79,100,4.17,17.0,87.3,1009.1,38.8,10.0,168.5,14.6,6,0.31,127.397,2702.5,1783284.0,4.2475
2020-07-29,27.8,23.8,80.1,0.0,0,0.0,12.3,130.2,1009.8,37.9,9.8,189.7,16.4,7,0.36,127.397,2677.5,1783284.0,4.249
2020-07-30,29.6,24.0,72.9,0.0,0,0.0,12.8,135.4,1009.2,37.6,9.6,182.6,15.9,7,0.41,127.397,2719.5,1783284.0,4.2425
2020-07-31,27.0,24.5,86.5,5.29,100,8.33,16.8,191.5,1009.7,38.0,9.3,150.8,13.0,5,0.45,127.397,2719.5,1783284.0,4.2425
2020-01-08,28.8,24.0,76.6,0.0,0,0.0,14.1,129.7,1008.7,37.9,10.0,217.7,18.7,8,0.47,123.15,3041.0,1213539.0,4.104
2020-02-08,28.8,23.5,74.4,0.81,100,4.17,15.3,123.6,1008.3,38.8,10.0,193.4,16.7,7,0.49,115.001,2885.0,1082417.0,4.135
2020-03-08,29.3,24.2,74.9,0.0,0,0.0,17.7,113.7,1007.4,37.8,10.1,143.8,12.4,5,0.5,113.805,2491.0,1184702.0,4.1875
2020-04-08,28.5,23.1,73.7,1.74,100,8.33,18.6,147.3,1007.7,37.9,10.1,144.9,12.6,5,0.51,73.11,2420.0,1236478.0,4.3398
2020-05-08,29.6,23.9,72.5,0.0,0,0.0,16.1,142.2,1007.9,37.7,10.0,169.6,14.5,5,0.52,92.795,2036.5,1369351.0,4.3055
2020-06-08,30.0,24.2,72.0,0.0,0,0.0,14.6,125.5,1008.1,41.0,10.1,157.3,13.7,5,0.54,127.097,2379.5,1706597.0,4.267
2020-07-08,30.5,24.2,70.0,0.0,0,0.0,15.7,131.2,1008.1,40.4,10.2,150.5,13.2,5,0.57,127.397,2438.0,1783284.0,4.2785
2020-08-08,30.6,23.7,68.5,0.0,0,0.0,15.3,123.2,1008.0,36.7,10.1,150.4,12.9,6,0.61,124.684,2853.5,1578075.0,4.1975
2020-09-08,29.7,23.7,71.3,0.0,0,0.0,10.5,113.9,1008.4,36.5,10.2,162.2,14.1,6,0.65,127.298,2916.0,1612155.0,4.1665
2020-10-08,30.1,23.4,69.2,0.0,0,0.0,12.5,155.9,1009.4,37.1,10.1,150.7,12.9,5,0.7,127.442,2980.0,1674304.0,4.1555
2020-11-08,29.4,24.5,75.7,0.0,0,0.0,19.2,157.8,1009.9,38.3,9.6,139.4,12.0,5,0.74,123.727,3424.0,1303271.0,4.143
2020-12-08,27.5,24.1,81.7,4.99,100,8.33,19.2,152.2,1011.3,37.6,9.9,158.2,13.8,6,0.79,127.771,3645.0,1624692.0,4.069
2020-08-13,29.0,23.2,72.5,0.2,100,8.33,10.7,156.2,1010.1,36.7,10.0,176.1,15.3,6,0.84,124.684,2858.5,1578075.0,4.1895
2020-08-14,28.4,23.8,77.7,0.53,100,8.33,15.9,162.3,1009.5,37.5,9.6,134.4,11.6,6,0.89,124.684,2784.0,1578075.0,4.2025
2020-08-15,28.4,24.4,80.8,27.43,100,4.17,12.8,132.6,1009.2,39.2,9.6,256.5,22.0,9,0.93,124.684,2784.0,1578075.0,4.2025
2020-08-16,27.4,24.7,86.2,2.53,100,8.33,12.5,133.8,1009.9,38.3,9.7,185.8,16.0,7,0.96,124.684,2784.0,1578075.0,4.2025
2020-08-17,27.7,24.1,81.8,0.76,100,4.17,16.9,171.4,1009.6,37.5,9.8,212.7,18.4,8,0.99,124.684,2791.0,1578075.0,4.1875
2020-08-18,28.4,23.9,77.6,0.0,0,0.0,15.7,169.2,1009.2,37.6,10.1,158.7,13.7,5,1.0,124.684,2773.0,1578075.0,4.188
2020-08-19,27.0,24.0,84.0,0.38,100,4.17,11.5,136.6,1008.7,38.1,9.2,133.4,11.6,5,0.0,124.684,2830.0,1578075.0,4.1825
2020-08-20,28.5,24.6,80.4,0.0,0,0.0,17.3,147.9,1008.8,37.1,9.1,196.3,17.0,7,0.01,124.684,2830.0,1578075.0,4.1825
2020-08-21,29.9,22.9,68.2,0.0,0,0.0,21.2,125.8,1009.6,37.3,10.1,183.7,15.9,7,0.04,124.684,2785.5,1578075.0,4.177
2020-08-22,28.9,24.3,76.8,0.0,0,0.0,14.1,171.6,1010.9,37.7,10.0,162.2,14.1,6,0.08,124.684,2785.5,1578075.0,4.177
2020-08-23,28.3,24.0,78.4,0.14,100,8.33,16.4,113.1,1010.9,38.5,9.8,156.5,13.5,6,0.13,124.684,2785.5,1578075.0,4.177
2020-08-24,29.0,23.6,74.4,0.0,0,0.0,14.3,141.3,1009.7,37.6,10.1,220.1,19.0,8,0.18,124.684,2776.0,1578075.0,4.1805
2020-08-25,28.9,24.0,76.7,0.7,100,4.17,15.7,152.3,1010.0,40.2,10.0,200.4,17.2,7,0.24,124.684,2751.5,1578075.0,4.1715
2020-08-26,28.3,23.7,77.2,1.77,100,4.17,16.1,121.7,1010.2,39.6,10.0,266.3,22.9,9,0.29,124.684,2730.0,1578075.0,4.17
2020-08-27,28.8,23.6,74.4,0.02,100,4.17,13.2,106.9,1009.1,37.9,10.1,281.8,24.4,10,0.35,124.684,2784.0,1578075.0,4.1715
2020-08-28,29.4,23.4,71.5,0.0,0,0.0,16.1,107.2,1008.1,37.6,10.1,234.7,20.3,8,0.39,124.684,2822.5,1578075.0,4.1745
2020-08-29,28.9,23.7,74.6,0.0,0,0.0,14.8,161.3,1008.1,40.3,10.0,185.9,16.1,6,0.43,124.684,2822.5,1578075.0,4.1745
2020-08-30,28.3,24.4,80.0,0.0,0,0.0,17.5,136.5,1007.6,43.4,10.0,228.9,19.8,8,0.46,124.684,2822.5,1578075.0,4.1745
2020-08-31,28.8,24.4,78.9,0.0,0,0.0,21.0,156.2,1007.7,43.3,10.0,166.0,14.3,5,0.49,124.684,2822.5,1578075.0,4.1745
2020-01-09,29.1,24.5,77.4,0.88,100,4.17,15.9,118.2,1008.4,39.1,10.1,260.2,22.5,9,0.5,123.15,3084.5,1213539.0,4.0912
2020-02-09,28.3,23.4,76.3,15.08,100,8.33,19.2,122.4,1009.3,39.1,9.9,181.4,15.7,6,0.5,115.001,2885.0,1082417.0,4.135
2020-03-09,27.0,24.0,84.8,17.57,100,8.33,15.9,142.0,1009.8,38.9,9.0,174.3,15.2,6,0.51,113.805,2274.0,1184702.0,4.2085
2020-04-09,26.0,24.3,90.8,39.9,100,8.33,25.8,106.5,1009.9,39.4,9.2,118.1,10.3,4,0.53,73.11,2432.0,1236478.0,4.341
2020-05-09,27.3,23.8,82.1,0.73,100,4.17,17.3,99.9,1008.8,37.8,9.7,204.3,17.6,7,0.55,92.795,2036.5,1369351.0,4.3055
2020-06-09,28.6,23.3,74.1,0.12,100,4.17,12.5,122.3,1009.4,39.4,10.1,224.0,19.3,7,0.58,127.097,2413.0,1706597.0,4.2615
2020-07-09,28.0,24.0,80.3,32.71,100,4.17,16.4,141.4,1009.6,41.2,9.1,238.2,20.6,8,0.62,127.397,2451.5,1783284.0,4.265
2020-08-09,28.8,24.1,77.4,0.07,100,4.17,19.4,95.0,1009.9,39.5,9.3,268.5,23.1,9,0.66,124.684,2853.5,1578075.0,4.1975
2020-09-09,27.5,24.4,83.9,13.49,100,4.17,16.6,208.9,1009.7,37.9,9.9,254.2,22.0,9,0.71,127.298,2899.0,1612155.0,4.1735
2020-10-09,26.5,24.4,88.8,50.46,100,4.17,16.1,158.7,1008.4,38.9,9.2,119.3,10.4,4,0.76,127.442,3004.0,1674304.0,4.1475
2020-11-09,27.4,23.9,82.5,0.46,100,4.17,12.1,215.3,1009.3,38.2,9.5,171.9,14.9,7,0.81,123.727,3343.5,1303271.0,4.1145
2020-12-09,27.6,23.9,81.8,0.18,100,4.17,13.9,174.6,1011.2,39.7,9.7,220.7,19.2,8,0.86,127.771,3622.0,1624692.0,4.0685
2020-09-13,27.3,24.1,83.7,0.2,100,8.33,12.5,211.5,1011.5,38.4,9.6,139.9,12.0,5,0.9,127.298,2875.0,1612155.0,4.1565
2020-09-14,26.6,24.5,88.5,7.68,100,8.33,15.5,77.1,1010.3,39.3,9.7,183.6,15.9,6,0.95,127.298,2905.5,1612155.0,4.1485
2020-09-15,28.1,23.7,78.2,0.07,100,4.17,12.5,209.8,1010.5,38.3,10.0,231.0,20.0,8,0.98,127.298,2931.0,1612155.0,4.134
2020-09-16,27.9,24.1,81.1,7.96,100,4.17,19.2,149.2,1010.3,37.8,9.8,177.3,15.3,6,1.0,127.298,2931.0,1612155.0,4.134
2020-09-17,28.9,24.5,78.2,0.0,0,0.0,15.5,213.2,1009.1,38.1,10.1,186.5,16.0,6,0.0,127.298,2982.5,1612155.0,4.147
2020-09-18,29.2,24.0,74.4,0.0,0,0.0,14.6,151.2,1007.9,39.1,9.9,272.7,23.5,9,0.01,127.298,3053.5,1612155.0,4.1275
2020-09-19,28.2,23.0,73.9,0.23,100,4.17,19.9,141.7,1008.5,39.9,10.1,187.9,16.2,7,0.03,127.298,3053.5,1612155.0,4.1275
2020-09-20,28.0,23.8,78.8,1.77,100,4.17,13.5,113.2,1009.6,39.8,9.6,127.1,11.1,5,0.07,127.298,3053.5,1612155.0,4.1275
2020-09-21,26.7,24.1,86.8,29.29,100,8.33,15.9,142.8,1010.1,37.9,9.1,165.8,14.4,6,0.11,127.298,3074.0,1612155.0,4.1105
2020-09-22,27.4,24.6,85.5,2.0,100,4.17,12.5,134.8,1010.1,38.1,9.8,187.0,16.3,7,0.16,127.298,2951.0,1612155.0,4.1365
2020-09-23,26.4,23.8,87.0,44.2,100,8.33,17.1,198.1,1010.3,39.4,9.5,141.8,12.3,6,0.22,127.298,2933.0,1612155.0,4.141
2020-09-24,28.2,23.0,75.7,1.81,100,4.17,22.9,146.0,1011.5,37.7,9.8,189.5,16.4,7,0.27,127.298,2841.5,1612155.0,4.1635
2020-09-25,27.5,24.3,83.0,1.81,100,8.33,15.5,234.4,1011.1,39.2,9.7,190.5,16.2,7,0.33,127.298,2879.5,1612155.0,4.1685
2020-09-26,26.8,23.7,84.3,7.07,100,8.33,21.4,211.7,1011.2,38.0,9.4,116.1,10.1,4,0.37,127.298,2879.5,1612155.0,4.1685
2020-09-27,27.2,23.0,79.6,2.0,100,4.17,12.3,137.0,1010.9,41.4,10.0,178.1,15.3,7,0.41,127.298,2879.5,1612155.0,4.1685
2020-09-28,29.2,22.9,70.5,0.0,0,0.0,19.6,113.5,1009.8,37.7,9.8,186.5,16.2,7,0.45,127.298,2915.5,1612155.0,4.167
2020-09-29,28.1,23.9,78.5,6.59,100,8.33,13.9,117.1,1009.4,37.9,10.0,162.7,14.1,5,0.47,127.298,2909.5,1612155.0,4.1645
2020-09-30,29.0,23.7,74.9,0.0,0,0.0,11.6,166.0,1008.0,37.8,10.0,177.8,15.3,7,0.49,127.298,2857.5,1612155.0,4.1585
2020-01-10,27.1,24.3,85.7,62.46,100,12.5,14.3,125.0,1008.9,41.8,8.7,144.0,12.5,6,0.5,123.15,3109.5,1213539.0,4.083
2020-02-10,25.8,23.7,88.7,27.15,100,12.5,19.6,209.8,1009.8,38.1,9.6,175.1,15.1,6,0.5,115.001,2859.5,1082417.0,4.1455
2020-03-10,27.7,23.5,79.4,0.53,100,4.17,15.1,167.5,1010.6,39.2,10.0,182.4,15.7,7,0.52,113.805,2366.5,1184702.0,4.226
2020-04-10,28.7,24.2,77.4,0.0,0,0.0,10.5,244.1,1010.4,38.1,10.0,173.6,14.9,6,0.53,73.11,2355.5,1236478.0,4.308
2020-05-10,28.5,24.5,79.9,0.0,0,0.0,17.1,205.6,1009.8,37.5,9.9,179.9,15.6,6,0.56,92.795,2036.5,1369351.0,4.3055
2020-06-10,28.1,24.4,81.1,0.0,0,0.0,13.9,205.5,1009.1,38.3,9.7,159.4,13.8,6,0.59,127.097,2404.5,1706597.0,4.2675
2020-07-10,26.2,24.7,91.5,12.76,100,8.33,14.3,220.3,1008.8,39.7,8.6,89.1,7.8,3,0.63,127.397,2445.5,1783284.0,4.268
2020-08-10,27.7,23.4,78.4,0.0,0,0.0,17.9,307.7,1008.3,39.2,10.2,111.1,9.5,4,0.68,124.684,2846.0,1578075.0,4.194
2020-09-10,28.5,23.8,76.9,0.12,100,4.17,15.3,144.1,1008.2,38.0,10.1,123.9,10.7,5,0.73,127.298,2874.5,1612155.0,4.1655
2020-10-10,28.2,23.5,76.6,0.35,100,4.17,18.8,130.5,1008.2,40.1,10.0,182.8,15.7,6,0.78,127.442,3004.0,1674304.0,4.1475
2020-11-10,27.5,23.8,80.6,22.99,100,4.17,9.9,139.8,1007.8,39.2,10.1,164.4,14.0,6,0.83,123.727,3412.5,1303271.0,4.1155
2020-12-10,28.7,23.5,74.8,0.0,0,0.0,14.5,109.1,1007.4,37.7,10.1,167.4,14.3,7,0.88,127.771,3647.0,1624692.0,4.0625
2020-10-13,28.7,22.9,72.7,4.12,100,4.17,12.1,140.4,1008.6,38.1,10.1,98.0,8.4,4,0.93,127.442,3042.5,1674304.0,4.155
2020-10-14,28.1,24.7,82.4,9.72,100,4.17,10.7,117.7,1009.0,40.0,9.9,152.9,13.1,5,0.96,127.442,3043.0,1674304.0,4.146
2020-10-15,28.5,24.3,79.1,0.0,0,0.0,15.3,125.3,1008.9,37.6,10.0,190.6,16.4,7,0.99,127.442,3019.0,1674304.0,4.148
2020-10-16,29.3,23.5,72.2,0.46,100,4.17,13.5,132.7,1007.7,37.6,10.0,167.6,14.4,6,1.0,127.442,3000.5,1674304.0,4.1545
2020-10-17,30.0,23.4,69.3,0.0,0,0.0,13.0,141.7,1007.3,37.4,10.1,196.1,16.8,6,0.0,127.442,3000.5,1674304.0,4.1545
2020-10-18,29.9,23.5,70.3,0.0,0,0.0,17.3,138.4,1008.1,37.4,10.0,160.1,13.8,5,0.02,127.442,3000.5,1674304.0,4.1545
2020-10-19,29.5,24.3,74.8,0.0,0,0.0,15.9,118.4,1008.2,39.9,10.1,132.2,11.6,5,0.05,127.442,2931.0,1674304.0,4.147
2020-10-20,28.6,24.2,78.1,1.06,100,8.33,14.1,148.0,1009.1,38.2,9.8,127.9,10.9,4,0.09,127.442,2954.5,1674304.0,4.1455
2020-10-21,28.2,24.1,79.4,0.0,0,0.0,37.7,181.3,1009.5,39.5,9.7,193.9,17.0,8,0.14,127.442,3028.0,1674304.0,4.145
2020-10-22,27.1,23.6,82.0,11.72,100,8.33,22.2,236.6,1009.8,38.1,9.7,191.5,16.6,7,0.2,127.442,3047.0,1674304.0,4.1495
2020-10-23,28.6,24.0,77.7,0.0,0,0.0,19.9,221.1,1009.1,37.7,10.1,192.4,16.6,7,0.25,127.442,3049.5,1674304.0,4.1465
2020-10-24,28.8,24.4,78.1,0.87,100,4.17,15.3,201.8,1010.2,38.8,9.9,150.5,13.1,5,0.3,127.442,3049.5,1674304.0,4.1465
2020-10-25,28.0,24.3,80.8,0.7,100,4.17,13.0,242.3,1010.9,36.0,9.9,96.7,8.2,4,0.35,127.442,3049.5,1674304.0,4.1465
2020-10-26,28.0,22.6,73.7,0.0,0,0.0,15.9,294.6,1010.7,36.5,10.1,129.6,11.1,5,0.39,127.442,3134.0,1674304.0,4.1645
2020-10-27,29.1,23.4,73.2,0.0,0,0.0,17.9,231.0,1009.2,37.6,10.2,225.7,19.5,8,0.43,127.442,3185.0,1674304.0,4.165
2020-10-28,29.7,23.9,72.6,0.0,0,0.0,17.5,260.1,1009.3,37.8,10.1,116.1,10.0,4,0.46,127.442,3243.5,1674304.0,4.1645
2020-10-29,28.2,24.4,80.3,0.27,100,8.33,21.2,127.3,1009.9,40.9,10.0,122.8,10.6,4,0.48,127.442,3243.5,1674304.0,4.1645
2020-10-30,29.1,24.3,76.9,0.0,0,0.0,17.5,129.5,1009.9,37.4,9.7,171.3,14.9,6,0.49,127.442,3250.0,1674304.0,4.157
2020-10-31,28.2,24.7,82.3,1.06,100,8.33,15.5,155.6,1010.6,37.7,9.4,122.4,10.7,4,0.5,127.442,3250.0,1674304.0,4.157
2020-01-11,27.3,24.3,84.1,7.28,100,12.5,17.9,232.2,1011.2,39.2,9.7,116.0,10.0,4,0.51,123.15,3109.5,1213539.0,4.083
2020-02-11,27.6,24.3,83.2,1.34,100,4.17,16.6,265.8,1011.0,40.9,10.1,137.1,11.8,5,0.52,115.001,2774.5,1082417.0,4.1405
2020-03-11,27.7,24.1,81.9,0.35,100,4.17,10.3,158.5,1011.1,37.7,10.0,125.8,11.0,4,0.54,113.805,2345.5,1184702.0,4.2355
2020-04-11,27.2,24.5,85.9,0.59,100,4.17,10.3,130.5,1011.4,42.8,9.8,136.2,11.9,5,0.57,73.11,2355.5,1236478.0,4.308
2020-05-11,27.6,24.4,83.5,0.0,0,0.0,11.0,180.4,1010.9,39.0,9.1,171.6,14.9,6,0.61,92.795,2036.5,1369351.0,4.3055
2020-06-11,27.4,24.8,86.4,0.18,100,4.17,14.1,113.6,1011.0,39.2,9.7,178.0,15.4,7,0.65,127.097,2390.0,1706597.0,4.254
2020-07-11,27.8,24.0,81.2,0.02,100,4.17,12.1,138.4,1011.2,37.9,9.3,198.5,17.3,7,0.7,127.397,2445.5,1783284.0,4.268
2020-08-11,28.4,24.4,80.4,0.7,100,4.17,15.5,201.1,1010.7,38.1,9.6,157.1,13.4,6,0.75,124.684,2834.5,1578075.0,4.1985
2020-09-11,27.8,24.2,81.9,0.82,100,4.17,16.9,228.1,1010.2,39.0,9.7,94.8,8.2,3,0.8,127.298,2875.0,1612155.0,4.1565
2020-10-11,27.5,24.2,83.1,0.46,100,4.17,10.3,155.9,1009.8,38.4,9.9,180.2,15.7,6,0.86,127.442,3004.0,1674304.0,4.1475
2020-11-11,28.4,24.3,79.3,0.0,0,0.0,19.0,123.3,1009.6,39.3,10.0,195.2,16.9,7,0.91,123.727,3436.0,1303271.0,4.123
2020-12-11,29.5,24.2,75.3,0.0,0,0.0,13.5,160.5,1009.5,42.3,9.4,222.4,19.3,8,0.95,127.771,3662.0,1624692.0,4.0545
2020-11-13,28.9,24.6,79.1,0.25,100,4.17,19.4,130.5,1008.8,41.0,8.6,273.1,23.5,9,0.98,123.727,3500.0,1303271.0,4.1315
2020-11-14,28.7,24.3,79.0,11.61,100,4.17,13.9,154.2,1008.6,40.0,8.3,260.7,22.7,9,1.0,123.727,3500.0,1303271.0,4.1315
2020-11-15,28.1,25.0,84.1,43.83,100,8.33,21.2,174.2,1009.2,40.6,9.5,140.5,12.1,5,0.0,123.727,3500.0,1303271.0,4.1315
2020-11-16,27.5,24.8,86.4,12.71,100,8.33,15.3,164.2,1009.4,38.9,8.8,186.5,16.1,7,0.01,123.727,3501.5,1303271.0,4.1145
2020-11-17,27.2,24.5,86.4,54.62,100,4.17,17.1,196.6,1008.5,42.9,8.4,103.1,8.9,3,0.04,123.727,3511.5,1303271.0,4.1058
2020-11-18,27.2,24.5,86.7,54.01,100,8.33,19.4,266.1,1008.6,43.2,9.0,195.7,16.9,7,0.07,123.727,3498.0,1303271.0,4.098
2020-11-19,26.7,24.8,89.9,33.64,100,4.17,15.4,146.7,1008.7,39.1,9.1,122.0,10.6,5,0.12,123.727,3581.5,1303271.0,4.095
2020-11-20,27.2,24.2,84.9,24.73,100,8.33,14.1,150.3,1008.8,39.1,9.2,153.6,13.2,6,0.17,123.727,3516.5,1303271.0,4.0905
2020-11-21,26.4,24.3,88.8,16.14,100,12.5,12.3,172.8,1009.8,40.7,8.8,88.7,7.7,3,0.22,123.727,3516.5,1303271.0,4.0905
2020-11-22,27.0,23.9,84.2,1.7,100,8.33,23.0,182.5,1010.6,38.3,9.4,89.1,7.8,3,0.27,123.727,3516.5,1303271.0,4.0905
2020-11-23,26.5,24.1,87.2,13.86,100,12.5,10.4,198.3,1010.9,38.7,9.7,84.8,7.3,3,0.31,123.727,3441.0,1303271.0,4.0895
2020-11-24,26.3,23.9,87.5,4.76,100,12.5,15.9,181.5,1010.3,40.2,9.0,172.1,14.7,6,0.36,123.727,3451.5,1303271.0,4.0945
2020-11-25,26.4,23.4,84.9,22.21,100,8.33,15.5,133.9,1009.5,39.1,9.5,214.0,18.6,7,0.4,123.727,3429.0,1303271.0,4.087
2020-11-26,27.0,23.6,83.3,4.42,100,4.17,14.1,98.3,1009.1,39.2,9.3,176.6,15.3,7,0.43,123.727,3429.5,1303271.0,4.083
2020-11-27,26.1,24.1,89.1,25.49,100,8.33,18.8,141.0,1009.9,41.3,9.1,128.2,11.0,5,0.46,123.727,3437.5,1303271.0,4.0725
